time,vwap,SMA(5),SMA(10),12dayEWM,rsi,MACD,mom,mfi,spread
2022-04-08 17:00:00,1.5621254588353097,3.2750007145629714,3.2511077514043802,3.2700970732084556,0.9235362230142022,-0.30613991423417986,0.35143125639999795,-32.997447652445345,86.5119628773
2022-04-08 18:00:00,1.5621254964464666,3.279105918195234,3.255246774226494,3.27163083936626,0.9498896173152116,-0.2795917656315794,0.03546105710000802,-33.083166337536625,86.55982366500001
2022-04-08 20:00:00,1.562130969589088,3.2753902568212987,3.264816101494323,3.270945183677326,0.9185828869262659,-0.24169229995060704,0.02561547050000712,-32.992199946793015,86.4909045592
2022-04-11 07:00:00,1.5621442610127083,3.2850185725001233,3.286269732217739,3.2883196479196526,0.9714345141714755,-0.15641231027601066,0.3033881836000063,-5.5693766711300015,86.6885454341
2022-04-11 08:00:00,1.5621435202326817,3.2899504508000743,3.285686129893262,3.2907339096009305,0.9540708532704253,-0.15030810133582406,-0.1385694939000004,-17.132942514233925,86.6310213459
2022-04-11 09:00:00,1.5621425283238282,3.297825192490706,3.2886220565431983,3.2951793859135483,1.0153820536491571,-0.13440966561417156,0.28488293899999206,-21.312380068132768,86.7488949557
2022-04-11 10:00:00,1.5620791716340379,3.2902094019713,3.2866455769028144,3.2850731663092816,0.6815573903183538,-0.1828978624497566,-1.4045487194000046,-60.38825497930537,85.9657140423
2022-04-11 11:00:00,1.5619908271340195,3.2872853266226576,3.2852846927179553,3.283858930632984,1.0334268869424652,-0.15543963650099357,-0.09125449680000486,-51.670764286414595,86.7600176133
2022-04-11 12:00:00,1.5619564242591797,3.281816044852905,3.283418473595114,3.2769807372661246,0.8204223427038626,-0.19980200009781868,-0.9942240916999907,-33.90491761246011,85.912019031
2022-04-11 13:00:00,1.5619312609437328,3.2790890970835473,3.28451807923847,3.2786160392839525,0.9352515174100658,-0.21074147702185542,-0.9249404140000053,-29.0383475106444,86.18204351629998
2022-04-11 14:00:00,1.5618913799267307,3.271922601064178,3.284844074881214,3.2751072991003283,0.8472388163780454,-0.22909169579570232,-0.8036022994000049,-29.04807239842954,86.0293457826
2022-04-11 15:00:00,1.5618528330740777,3.273031706714342,3.281606706406248,3.2735683426619575,0.8758435613799597,-0.23540371986872088,-0.43238658920000006,-28.308998302420463,86.0977180301
2022-04-11 16:00:00,1.561792481251223,3.2725009874947637,3.279893926415207,3.2753256188525204,0.8278038412264496,-0.2705006980231417,-0.6584715758000002,-23.20487098299185,85.68611633040001
2022-04-11 17:00:00,1.5617909746829879,3.2727958827585684,3.277310189365744,3.2717769820186877,0.7350530431670338,-0.3090384125598291,-1.375649961599997,-23.811835956566647,85.5090780589
2022-04-11 18:00:00,1.5617909570329653,3.2711654901562692,3.2751321403041738,3.2724326629293023,0.8209369443546735,-0.3208745660405654,-1.1109128415999905,-23.810427185847225,85.69505048660001
2022-04-11 19:00:00,1.561790819531602,3.2738351271007216,3.272876150679289,3.2754344261982786,0.8616450039766569,-0.3194225892218867,-0.9048846686999923,-23.77044372920789,85.78366076540001
2022-04-11 20:00:00,1.5617907036075263,3.2768528838501494,3.2749351253470373,3.2788088509490256,0.8784631084556994,-0.3130449685813801,-0.8273048353999926,-23.82289527405174,85.80371651050001
2022-04-12 08:00:00,1.561799040614152,3.2757410174443975,3.2794207621217266,3.274660739366266,0.7197920027821759,-0.3361132571831291,-0.8613998171000006,-18.96276169366668,85.5773591629
2022-04-12 09:00:00,1.5617983773368813,3.2719174670898603,3.2791967279059198,3.2712293391179004,0.859564141720602,-0.3178247311573159,-0.2745827064999986,-20.95372146456316,85.87819747980001
2022-04-12 10:00:00,1.5617512939358897,3.2592524096175057,3.270899512388948,3.252153162718054,0.7317652293738829,-0.3369189886429851,-1.4446591402000024,-27.243602330008805,85.4138143384
2022-04-12 11:00:00,1.5616803805049269,3.2568618159450016,3.2685967918947645,3.2547639822304046,0.8320250806434917,-0.32964789726403154,-0.30703711270000866,0.6878726043448893,85.6443642644
2022-04-12 12:00:00,1.561642658348374,3.2536338785814,3.2658638064177192,3.2575709125080423,0.9542126556003884,-0.29458157398578777,-0.3839778747000011,6.761792238718641,85.9654406127
2022-04-12 13:00:00,1.5616131889414675,3.250693455042957,3.2631456047996217,3.2555999047373385,0.8697648612307249,-0.2845073869741981,-0.4964002754999939,-5.087840051520381,85.70524327140001
2022-04-12 14:00:00,1.561589592547462,3.2528775651399306,3.262360275160403,3.2622068535880127,0.8769336498692598,-0.2803631542651459,-0.7114819456000134,0.4706226567615843,85.617607368
2022-04-12 15:00:00,1.561564744365548,3.267023434615012,3.263132617558883,3.2697639352857775,0.8955959602717195,-0.2714814051379264,-0.03792405770000329,15.185203760775948,85.6481922727
2022-04-12 16:00:00,1.561502565870101,3.2739672796167207,3.2653850467729275,3.278100999400072,0.8913827510238145,-0.26595961531076284,-0.1342836326999972,12.576708849278234,85.5913973298
2022-04-12 17:00:00,1.561499036707454,3.279290213383401,3.266383681794698,3.281972934219244,0.8575929075972779,-0.26331496537881804,-0.2021090221000108,13.714064422894943,85.53232381059999
